transaction_id,timestamp,customer_id,store_location,product,category,quantity,unit_price,total_price
T517479,2023-08-11 08:00:00,1752,Ras Al Khaimah Mall,Bagel - Cream Cheese,Food,2,12.0,24.0
T196126,2024-05-06 10:00:00,1565,Jumeirah Beach,Hot Coffee,Beverage,2,12.0,24.0
T153035,2023-07-15 13:00:00,2357,Jumeirah Beach,Muffin,Food,2,10.0,20.0
T925206,2023-09-24 23:00:00,2611,Deira City Center,Donut - Chocolate,Food,1,9.0,9.0
T714867,2023-11-19 10:00:00,2156,Jumeirah Beach,Hot Coffee,Beverage,1,12.0,12.0
T926952,2023-10-09 17:00:00,1442,Ajman Downtown,Bagel - Cream Cheese,Food,2,12.0,24.0
T251716,2024-01-06 06:00:00,2844,Al Barsha,Iced Coffee,Beverage,1,15.0,15.0
T215266,2023-10-28 02:00:00,1266,Ras Al Khaimah Mall,Bagel - Plain,Food,2,10.0,20.0
T475644,2023-07-11 03:00:00,2353,Dubai Mall,Donut - Glazed,Food,2,8.0,16.0
T116547,2024-02-07 00:00:00,2617,Ajman Downtown,Muffin,Food,2,10.0,20.0
T877747,2023-09-25 12:00:00,1356,Dubai Silicon Oasis,Iced Coffee,Beverage,1,15.0,15.0
T599380,2023-08-13 09:00:00,1862,Dubai Marina Mall,Hot Coffee,Beverage,1,12.0,12.0
T573962,2023-09-13 10:00:00,1918,Dubai Hills,Croissant,Food,1,11.0,11.0
T862569,2023-07-30 14:00:00,2031,Ajman Downtown,Muffin,Food,1,10.0,10.0
T774591,2024-05-08 16:00:00,2604,Dubai Marina Mall,Bagel - Plain,Food,1,10.0,10.0
T988456,2024-05-22 23:00:00,2974,Dubai Mall,Iced Coffee,Beverage,1,15.0,15.0
T847006,2024-05-30 16:00:00,1822,Yas Mall,Hot Coffee,Beverage,1,12.0,12.0
T437758,2023-08-25 03:00:00,2863,Al Wahda Mall,Hot Coffee,Beverage,1,12.0,12.0
T388375,2023-09-25 03:00:00,2245,Al Ain Town Center,Hot Coffee,Beverage,1,12.0,12.0
T499407,2024-02-07 23:00:00,2278,Fujairah Mall,Croissant,Food,1,11.0,11.0
T630108,2024-05-05 17:00:00,2223,Dubai Marina Mall,Bagel - Plain,Food,1,10.0,10.0
T994217,2023-09-17 02:00:00,2239,Yas Mall,Hot Coffee,Beverage,2,12.0,24.0
T573489,2024-04-19 14:00:00,2340,Ras Al Khaimah Mall,Donut - Chocolate,Food,1,9.0,9.0
T967611,2024-02-17 09:00:00,2818,Ajman Downtown,Cold Brew,Beverage,1,16.0,16.0
T427730,2023-09-03 21:00:00,1928,Mirdif City Center,Cold Brew,Beverage,1,16.0,16.0
T260053,2024-03-12 12:00:00,1874,Deira City Center,Bagel - Plain,Food,2,10.0,20.0
T972176,2023-09-01 06:00:00,2406,The Dubai Mall Zabeel,Hot Coffee,Beverage,1,12.0,12.0
T880758,2023-09-04 22:00:00,1174,Abu Dhabi Corniche,Cold Brew,Beverage,1,16.0,16.0
T714953,2023-08-10 22:00:00,2513,Dubai Hills,Donut - Glazed,Food,1,8.0,8.0
T802559,2024-02-11 00:00:00,2959,Ras Al Khaimah Mall,Croissant,Food,1,11.0,11.0
T856086,2024-04-14 17:00:00,1250,Yas Mall,Bagel - Cream Cheese,Food,1,12.0,12.0
T468727,2024-01-30 07:00:00,1105,Business Bay,Muffin,Food,1,10.0,10.0
T262246,2023-11-23 05:00:00,1212,Fujairah Mall,Croissant,Food,1,11.0,11.0
T467121,2023-09-12 21:00:00,2344,The Dubai Mall Zabeel,Donut - Chocolate,Food,2,9.0,18.0
T899649,2023-09-17 10:00:00,2731,Ras Al Khaimah Mall,Bagel - Cream Cheese,Food,3,12.0,36.0
T986209,2024-04-18 22:00:00,1570,Fujairah Mall,Donut - Chocolate,Food,1,9.0,9.0
T738577,2023-07-18 22:00:00,2148,Al Barsha,Muffin,Food,1,10.0,10.0
T386544,2023-11-01 03:00:00,2902,Dubai Silicon Oasis,Iced Coffee,Beverage,2,15.0,30.0
T106402,2024-02-25 15:00:00,2439,Business Bay,Bagel - Cream Cheese,Food,1,12.0,12.0
T172965,2024-03-30 14:00:00,1371,Al Ain Town Center,Muffin,Food,1,10.0,10.0
T325583,2024-06-27 03:00:00,1290,Dubai Mall,Hot Coffee,Beverage,1,12.0,12.0
T265055,2024-02-18 17:00:00,1770,Yas Mall,Latte,Beverage,1,18.0,18.0
T155164,2023-08-27 23:00:00,1757,Business Bay,Bagel - Cream Cheese,Food,3,12.0,36.0
T806707,2023-08-03 23:00:00,1318,Mall of the Emirates,Muffin,Food,2,10.0,20.0
T609253,2024-04-15 11:00:00,1167,Dubai Silicon Oasis,Latte,Beverage,1,18.0,18.0
T326040,2024-01-03 11:00:00,2243,Al Wahda Mall,Cold Brew,Beverage,1,16.0,16.0
T550797,2024-02-21 15:00:00,2546,Dubai Marina Mall,Hot Coffee,Beverage,1,12.0,12.0
T652530,2024-05-28 04:00:00,1227,Business Bay,Muffin,Food,1,10.0,10.0
T514463,2023-11-28 12:00:00,2366,Business Bay,Iced Coffee,Beverage,1,15.0,15.0
T416061,2023-11-17 13:00:00,2227,Marina Walk,Iced Coffee,Beverage,1,15.0,15.0
T403507,2023-12-22 10:00:00,2936,Jumeirah Beach,Donut - Glazed,Food,2,8.0,16.0
T883301,2024-06-04 13:00:00,1671,Sharjah City Center,Iced Coffee,Beverage,1,15.0,15.0
T658453,2024-03-16 13:00:00,1881,Mall of the Emirates,Donut - Glazed,Food,1,8.0,8.0
T175576,2024-02-27 18:00:00,2441,Ajman Downtown,Croissant,Food,3,11.0,33.0
T582087,2023-07-13 19:00:00,1813,Marina Walk,Cold Brew,Beverage,2,16.0,32.0
T701253,2024-04-19 01:00:00,2886,Abu Dhabi Corniche,Bagel - Cream Cheese,Food,1,12.0,12.0
T524707,2023-09-17 15:00:00,1828,Yas Mall,Bagel - Plain,Food,1,10.0,10.0
T972442,2024-05-10 02:00:00,1042,Deira City Center,Donut - Glazed,Food,1,8.0,8.0
T985506,2024-04-24 03:00:00,2412,Dubai Hills,Hot Coffee,Beverage,1,12.0,12.0
T649414,2024-03-30 08:00:00,1216,Ajman Downtown,Cold Brew,Beverage,1,16.0,16.0
T332335,2024-02-17 18:00:00,1161,Mirdif City Center,Bagel - Plain,Food,2,10.0,20.0
T763984,2024-06-13 11:00:00,1682,Mall of the Emirates,Hot Coffee,Beverage,1,12.0,12.0
T913934,2023-11-10 08:00:00,1233,Dubai Marina Mall,Croissant,Food,1,11.0,11.0
T207798,2023-12-09 07:00:00,1715,Dubai Hills,Donut - Glazed,Food,1,8.0,8.0
T731661,2023-10-27 10:00:00,1299,Dubai Silicon Oasis,Donut - Chocolate,Food,1,9.0,9.0
T586490,2024-06-02 07:00:00,1313,Abu Dhabi Corniche,Donut - Glazed,Food,2,8.0,16.0
T814220,2024-05-02 10:00:00,2545,Fujairah Mall,Muffin,Food,2,10.0,20.0
T757685,2024-02-06 15:00:00,2892,Fujairah Mall,Muffin,Food,1,10.0,10.0
T591699,2023-08-16 14:00:00,1647,Al Ain Town Center,Latte,Beverage,1,18.0,18.0
T469038,2023-08-08 08:00:00,1905,Business Bay,Bagel - Plain,Food,1,10.0,10.0
T573866,2024-05-11 05:00:00,2039,Abu Dhabi Corniche,Bagel - Plain,Food,1,10.0,10.0
T180458,2024-01-12 23:00:00,1077,Marina Walk,Bagel - Cream Cheese,Food,1,12.0,12.0
T503159,2024-06-11 03:00:00,2320,Abu Dhabi Corniche,Muffin,Food,1,10.0,10.0
T571579,2023-07-29 00:00:00,1947,Fujairah Mall,Croissant,Food,1,11.0,11.0
T734394,2024-02-05 11:00:00,2861,Fujairah Mall,Donut - Chocolate,Food,1,9.0,9.0
T572407,2023-08-12 05:00:00,1974,Dubai Marina Mall,Donut - Glazed,Food,1,8.0,8.0
T777513,2024-06-09 10:00:00,1211,Deira City Center,Hot Coffee,Beverage,1,12.0,12.0
T560767,2024-04-24 20:00:00,1353,Marina Walk,Donut - Chocolate,Food,1,9.0,9.0
T481574,2023-10-17 08:00:00,2073,Dubai Marina Mall,Muffin,Food,1,10.0,10.0
T912085,2024-04-05 01:00:00,1763,Business Bay,Cold Brew,Beverage,1,16.0,16.0
T169113,2024-02-14 10:00:00,1692,Al Barsha,Iced Coffee,Beverage,2,15.0,30.0
T397949,2024-03-20 21:00:00,1675,Sharjah City Center,Croissant,Food,1,11.0,11.0
T185461,2024-02-13 13:00:00,1516,Al Barsha,Donut - Glazed,Food,1,8.0,8.0
T787923,2024-01-28 18:00:00,2193,Al Ain Town Center,Bagel - Cream Cheese,Food,1,12.0,12.0
T424620,2023-08-27 20:00:00,2430,Mirdif City Center,Donut - Glazed,Food,1,8.0,8.0
T802667,2023-09-26 05:00:00,2144,Mirdif City Center,Bagel - Cream Cheese,Food,1,12.0,12.0
T633188,2024-04-15 01:00:00,2439,Dubai Marina Mall,Hot Coffee,Beverage,1,12.0,12.0
T289019,2024-01-27 20:00:00,1741,Dubai Mall,Bagel - Cream Cheese,Food,2,12.0,24.0
T301332,2024-05-27 23:00:00,2947,Jumeirah Beach,Bagel - Cream Cheese,Food,1,12.0,12.0
T410160,2023-08-22 16:00:00,1463,Al Ain Town Center,Donut - Glazed,Food,1,8.0,8.0
T139581,2024-06-24 10:00:00,2729,Sharjah City Center,Croissant,Food,1,11.0,11.0
T726258,2023-09-28 11:00:00,2355,Deira City Center,Muffin,Food,1,10.0,10.0
T971728,2023-11-01 10:00:00,1771,Al Ain Town Center,Donut - Glazed,Food,1,8.0,8.0
T145814,2024-04-24 18:00:00,2418,Al Barsha,Donut - Glazed,Food,2,8.0,16.0
T740255,2024-04-29 05:00:00,1841,Dubai Hills,Donut - Chocolate,Food,1,9.0,9.0
T350786,2024-06-29 13:00:00,1583,Al Wahda Mall,Donut - Chocolate,Food,3,9.0,27.0
T811256,2024-03-08 02:00:00,1633,The Dubai Mall Zabeel,Donut - Chocolate,Food,2,9.0,18.0
T906814,2024-05-11 04:00:00,2939,Fujairah Mall,Latte,Beverage,1,18.0,18.0
T538997,2024-06-25 01:00:00,1577,Mirdif City Center,Croissant,Food,1,11.0,11.0
T362147,2023-10-03 11:00:00,2978,Mall of the Emirates,Donut - Chocolate,Food,1,9.0,9.0
T845957,2023-09-09 00:00:00,1106,The Dubai Mall Zabeel,Bagel - Cream Cheese,Food,1,12.0,12.0
T187949,2024-01-11 14:00:00,2732,Dubai Marina Mall,Hot Coffee,Beverage,1,12.0,12.0
T638289,2024-05-02 17:00:00,2562,Mall of the Emirates,Bagel - Plain,Food,1,10.0,10.0
T956375,2023-11-29 13:00:00,1301,Yas Mall,Hot Coffee,Beverage,1,12.0,12.0
T155843,2024-04-09 05:00:00,1923,Dubai Hills,Iced Coffee,Beverage,1,15.0,15.0
T504924,2023-12-08 22:00:00,1811,Dubai Marina Mall,Bagel - Cream Cheese,Food,2,12.0,24.0
T434165,2023-07-20 05:00:00,1167,Dubai Hills,Donut - Chocolate,Food,1,9.0,9.0
T244283,2023-10-08 16:00:00,2906,Sharjah City Center,Bagel - Cream Cheese,Food,2,12.0,24.0
T895702,2023-10-03 17:00:00,1078,Business Bay,Latte,Beverage,1,18.0,18.0
T183074,2023-07-04 14:00:00,2444,The Dubai Mall Zabeel,Latte,Beverage,1,18.0,18.0
T675462,2023-10-11 01:00:00,1038,Dubai Silicon Oasis,Donut - Chocolate,Food,1,9.0,9.0
T216587,2024-04-14 22:00:00,2925,Al Barsha,Croissant,Food,1,11.0,11.0
T227767,2024-01-22 14:00:00,2589,Business Bay,Donut - Chocolate,Food,2,9.0,18.0
T165858,2024-05-08 01:00:00,1097,Ajman Downtown,Cold Brew,Beverage,2,16.0,32.0
T117233,2024-06-30 22:00:00,1227,The Dubai Mall Zabeel,Muffin,Food,2,10.0,20.0
T853448,2023-12-13 03:00:00,2294,Dubai Marina Mall,Muffin,Food,1,10.0,10.0
T744674,2023-07-02 01:00:00,1294,Business Bay,Cold Brew,Beverage,1,16.0,16.0
T296412,2024-04-10 09:00:00,1722,Ajman Downtown,Muffin,Food,2,10.0,20.0
T170966,2024-03-03 04:00:00,2360,Abu Dhabi Corniche,Croissant,Food,2,11.0,22.0
T924613,2024-06-11 08:00:00,2952,Dubai Marina Mall,Croissant,Food,3,11.0,33.0
T592972,2024-03-23 13:00:00,2039,Ras Al Khaimah Mall,Iced Coffee,Beverage,1,15.0,15.0
T883618,2023-12-21 03:00:00,1089,Mirdif City Center,Bagel - Cream Cheese,Food,1,12.0,12.0
T352838,2024-02-21 09:00:00,1033,Dubai Hills,Hot Coffee,Beverage,2,12.0,24.0
T239890,2024-02-12 23:00:00,2501,Sharjah City Center,Muffin,Food,1,10.0,10.0
T953025,2024-02-17 02:00:00,1090,Dubai Hills,Croissant,Food,2,11.0,22.0
T762423,2024-05-22 16:00:00,2316,Mall of the Emirates,Latte,Beverage,2,18.0,36.0
T138780,2024-05-08 10:00:00,1373,Al Ain Town Center,Hot Coffee,Beverage,1,12.0,12.0
T143941,2023-11-14 04:00:00,1600,Jumeirah Beach,Iced Coffee,Beverage,2,15.0,30.0
T955015,2024-03-28 20:00:00,1646,Business Bay,Croissant,Food,2,11.0,22.0
T889882,2023-07-25 23:00:00,2112,The Dubai Mall Zabeel,Bagel - Plain,Food,1,10.0,10.0
T918771,2024-02-29 16:00:00,2324,Jumeirah Beach,Bagel - Plain,Food,2,10.0,20.0
T938171,2023-09-23 23:00:00,1097,Deira City Center,Bagel - Plain,Food,1,10.0,10.0
T505426,2024-04-26 04:00:00,1753,Yas Mall,Cold Brew,Beverage,2,16.0,32.0
T485191,2024-06-04 15:00:00,1694,Mall of the Emirates,Latte,Beverage,1,18.0,18.0
T862400,2023-08-26 09:00:00,2892,Dubai Marina Mall,Bagel - Plain,Food,2,10.0,20.0
T671971,2023-11-01 04:00:00,1869,Abu Dhabi Corniche,Cold Brew,Beverage,1,16.0,16.0
T443848,2023-08-24 15:00:00,1601,Deira City Center,Hot Coffee,Beverage,1,12.0,12.0
T731894,2024-04-30 09:00:00,2353,Business Bay,Bagel - Plain,Food,2,10.0,20.0
T468623,2024-04-29 00:00:00,2469,Yas Mall,Donut - Glazed,Food,1,8.0,8.0
T387892,2024-04-22 22:00:00,1915,Marina Walk,Bagel - Cream Cheese,Food,1,12.0,12.0
T480959,2024-04-03 07:00:00,2309,Marina Walk,Hot Coffee,Beverage,3,12.0,36.0
T989894,2023-10-06 11:00:00,2050,Mall of the Emirates,Iced Coffee,Beverage,3,15.0,45.0
T170499,2023-09-25 04:00:00,2244,Al Wahda Mall,Iced Coffee,Beverage,1,15.0,15.0
T694799,2024-03-18 08:00:00,1483,Dubai Hills,Bagel - Cream Cheese,Food,1,12.0,12.0
T488984,2024-05-03 03:00:00,1066,Al Barsha,Donut - Glazed,Food,1,8.0,8.0
T655178,2023-10-02 23:00:00,1761,Al Wahda Mall,Hot Coffee,Beverage,1,12.0,12.0
T361736,2024-01-07 06:00:00,1751,Mirdif City Center,Bagel - Cream Cheese,Food,1,12.0,12.0
T623285,2023-11-05 00:00:00,2967,Sharjah City Center,Iced Coffee,Beverage,1,15.0,15.0
T374492,2023-09-19 09:00:00,2060,Mirdif City Center,Croissant,Food,2,11.0,22.0
T741599,2023-11-24 11:00:00,2587,Dubai Silicon Oasis,Latte,Beverage,2,18.0,36.0
T242321,2023-09-22 17:00:00,1584,The Dubai Mall Zabeel,Donut - Chocolate,Food,2,9.0,18.0
T848022,2023-10-26 20:00:00,2746,Abu Dhabi Corniche,Latte,Beverage,1,18.0,18.0
T844007,2024-02-23 04:00:00,1911,Abu Dhabi Corniche,Bagel - Cream Cheese,Food,1,12.0,12.0
T414527,2024-01-15 05:00:00,1132,Ras Al Khaimah Mall,Croissant,Food,1,11.0,11.0
T633469,2024-03-03 18:00:00,2743,Mall of the Emirates,Donut - Glazed,Food,1,8.0,8.0
T348235,2023-10-03 19:00:00,1459,Sharjah City Center,Donut - Chocolate,Food,1,9.0,9.0
T680933,2024-03-03 08:00:00,2618,The Dubai Mall Zabeel,Iced Coffee,Beverage,2,15.0,30.0
T741674,2023-09-27 14:00:00,2172,Dubai Hills,Latte,Beverage,1,18.0,18.0
T517500,2024-01-28 03:00:00,2810,Abu Dhabi Corniche,Hot Coffee,Beverage,1,12.0,12.0
T906527,2024-04-06 10:00:00,2468,The Dubai Mall Zabeel,Croissant,Food,1,11.0,11.0
T432427,2023-09-24 13:00:00,1838,Fujairah Mall,Hot Coffee,Beverage,2,12.0,24.0
T813145,2024-05-14 00:00:00,2315,Abu Dhabi Corniche,Latte,Beverage,1,18.0,18.0
T905077,2023-11-02 05:00:00,2059,Dubai Hills,Donut - Glazed,Food,1,8.0,8.0
T158104,2024-06-08 06:00:00,2978,Al Ain Town Center,Cold Brew,Beverage,1,16.0,16.0
T418897,2023-10-13 11:00:00,2702,Sharjah City Center,Croissant,Food,2,11.0,22.0
T462831,2023-12-01 22:00:00,1337,Mall of the Emirates,Bagel - Cream Cheese,Food,1,12.0,12.0
T362778,2023-08-23 20:00:00,2940,Dubai Marina Mall,Bagel - Plain,Food,2,10.0,20.0
T755383,2023-09-24 10:00:00,1402,Ras Al Khaimah Mall,Bagel - Plain,Food,2,10.0,20.0
T626986,2023-09-02 18:00:00,1620,Al Barsha,Croissant,Food,1,11.0,11.0
T279516,2023-10-14 06:00:00,2312,Mall of the Emirates,Muffin,Food,1,10.0,10.0
T983456,2024-02-16 11:00:00,2349,Al Barsha,Muffin,Food,3,10.0,30.0
T185168,2023-07-20 08:00:00,2892,Fujairah Mall,Iced Coffee,Beverage,1,15.0,15.0
T904214,2023-11-21 21:00:00,1093,Fujairah Mall,Bagel - Plain,Food,1,10.0,10.0
T622230,2023-07-21 16:00:00,2171,Yas Mall,Muffin,Food,2,10.0,20.0
T606404,2024-01-23 05:00:00,2820,Ras Al Khaimah Mall,Bagel - Plain,Food,2,10.0,20.0
T176517,2024-05-05 14:00:00,1501,Mirdif City Center,Bagel - Plain,Food,3,10.0,30.0
T535810,2024-04-26 02:00:00,2410,Marina Walk,Donut - Glazed,Food,2,8.0,16.0
T736129,2024-02-18 05:00:00,1991,Al Wahda Mall,Donut - Chocolate,Food,1,9.0,9.0
T518084,2024-02-21 18:00:00,1294,Deira City Center,Bagel - Cream Cheese,Food,1,12.0,12.0
T434617,2023-09-11 11:00:00,1267,Dubai Hills,Croissant,Food,2,11.0,22.0
T571435,2023-12-30 14:00:00,1495,Al Wahda Mall,Hot Coffee,Beverage,1,12.0,12.0
T404309,2023-08-04 13:00:00,1507,Al Ain Town Center,Hot Coffee,Beverage,1,12.0,12.0
T360330,2024-04-11 10:00:00,2936,Mirdif City Center,Muffin,Food,2,10.0,20.0
T299055,2024-01-30 11:00:00,2971,Mall of the Emirates,Bagel - Cream Cheese,Food,1,12.0,12.0
T589491,2024-06-16 09:00:00,2562,Mall of the Emirates,Latte,Beverage,1,18.0,18.0
T194423,2023-07-16 19:00:00,2021,Business Bay,Latte,Beverage,1,18.0,18.0
T352422,2024-05-08 03:00:00,2935,Mirdif City Center,Croissant,Food,1,11.0,11.0
T152995,2023-08-03 05:00:00,1440,Fujairah Mall,Bagel - Cream Cheese,Food,1,12.0,12.0
T399628,2024-05-17 06:00:00,1576,The Dubai Mall Zabeel,Muffin,Food,1,10.0,10.0
T240440,2024-04-20 04:00:00,2099,Dubai Mall,Hot Coffee,Beverage,1,12.0,12.0
T483713,2024-04-01 06:00:00,2807,Dubai Silicon Oasis,Bagel - Cream Cheese,Food,1,12.0,12.0
T480133,2023-11-10 21:00:00,1092,Mirdif City Center,Iced Coffee,Beverage,2,15.0,30.0
T628750,2024-03-20 17:00:00,2133,Business Bay,Hot Coffee,Beverage,1,12.0,12.0
T234913,2023-09-20 02:00:00,1922,Ras Al Khaimah Mall,Bagel - Plain,Food,3,10.0,30.0
T933510,2024-03-11 18:00:00,2996,Sharjah City Center,Cold Brew,Beverage,1,16.0,16.0
T308727,2023-10-07 11:00:00,1694,Ras Al Khaimah Mall,Bagel - Cream Cheese,Food,1,12.0,12.0
T142210,2024-06-06 09:00:00,2233,Dubai Marina Mall,Cold Brew,Beverage,2,16.0,32.0
T943019,2024-02-13 08:00:00,1092,Marina Walk,Donut - Glazed,Food,1,8.0,8.0
T735710,2023-10-10 16:00:00,1970,Dubai Marina Mall,Latte,Beverage,3,18.0,54.0
T742848,2024-02-09 21:00:00,2829,Dubai Marina Mall,Donut - Glazed,Food,1,8.0,8.0
T722565,2024-01-21 06:00:00,1652,Mall of the Emirates,Cold Brew,Beverage,3,16.0,48.0
T613641,2024-06-28 09:00:00,1688,Dubai Marina Mall,Croissant,Food,1,11.0,11.0
T955374,2024-05-20 04:00:00,2451,Fujairah Mall,Bagel - Plain,Food,2,10.0,20.0
T536774,2023-09-13 19:00:00,1034,Dubai Hills,Bagel - Cream Cheese,Food,1,12.0,12.0
T378428,2024-05-19 23:00:00,2195,Business Bay,Iced Coffee,Beverage,3,15.0,45.0
T856442,2023-12-03 08:00:00,2980,Fujairah Mall,Muffin,Food,1,10.0,10.0
T649697,2023-10-25 09:00:00,1105,Fujairah Mall,Latte,Beverage,1,18.0,18.0
T961574,2023-10-09 21:00:00,2288,Al Barsha,Cold Brew,Beverage,3,16.0,48.0
T300051,2023-09-14 00:00:00,2394,Ajman Downtown,Iced Coffee,Beverage,1,15.0,15.0
T258787,2024-04-11 21:00:00,1038,Al Wahda Mall,Bagel - Cream Cheese,Food,1,12.0,12.0
T912617,2024-06-07 13:00:00,1845,Jumeirah Beach,Cold Brew,Beverage,1,16.0,16.0
T643878,2023-10-03 06:00:00,2252,The Dubai Mall Zabeel,Iced Coffee,Beverage,1,15.0,15.0
T651002,2024-05-22 13:00:00,1424,Ras Al Khaimah Mall,Bagel - Cream Cheese,Food,1,12.0,12.0
T659024,2024-05-09 19:00:00,1771,Deira City Center,Donut - Glazed,Food,1,8.0,8.0
T739711,2023-12-28 11:00:00,1701,Ras Al Khaimah Mall,Bagel - Cream Cheese,Food,2,12.0,24.0
T685196,2024-01-07 11:00:00,1991,Jumeirah Beach,Donut - Chocolate,Food,1,9.0,9.0
T839142,2024-01-14 07:00:00,1611,Ajman Downtown,Bagel - Plain,Food,1,10.0,10.0
T465746,2024-05-23 13:00:00,1424,The Dubai Mall Zabeel,Bagel - Cream Cheese,Food,3,12.0,36.0
T701334,2023-09-22 04:00:00,2147,Dubai Silicon Oasis,Bagel - Plain,Food,2,10.0,20.0
T958130,2024-03-26 08:00:00,2385,Ras Al Khaimah Mall,Cold Brew,Beverage,1,16.0,16.0
T401602,2023-07-29 17:00:00,1706,Al Ain Town Center,Bagel - Plain,Food,1,10.0,10.0
T787836,2024-04-27 23:00:00,2956,Abu Dhabi Corniche,Bagel - Cream Cheese,Food,1,12.0,12.0
T968170,2023-11-15 22:00:00,1525,The Dubai Mall Zabeel,Donut - Chocolate,Food,1,9.0,9.0
T243941,2024-01-02 10:00:00,2103,Dubai Silicon Oasis,Croissant,Food,1,11.0,11.0
T354235,2023-12-11 08:00:00,1223,Al Barsha,Muffin,Food,1,10.0,10.0
T155040,2023-12-06 22:00:00,1103,Dubai Marina Mall,Donut - Chocolate,Food,1,9.0,9.0
T205428,2024-05-18 11:00:00,1205,Yas Mall,Bagel - Cream Cheese,Food,1,12.0,12.0
T526673,2023-10-16 19:00:00,2395,Al Ain Town Center,Iced Coffee,Beverage,3,15.0,45.0
T892630,2023-11-14 03:00:00,2337,The Dubai Mall Zabeel,Latte,Beverage,3,18.0,54.0
T777273,2024-01-11 20:00:00,2974,Business Bay,Bagel - Cream Cheese,Food,1,12.0,12.0
T661147,2023-12-06 12:00:00,1121,Abu Dhabi Corniche,Muffin,Food,1,10.0,10.0
T978292,2024-04-11 06:00:00,2512,Marina Walk,Donut - Glazed,Food,1,8.0,8.0
T295361,2024-06-03 04:00:00,1360,Marina Walk,Cold Brew,Beverage,2,16.0,32.0
T412886,2023-07-07 07:00:00,2918,Business Bay,Iced Coffee,Beverage,1,15.0,15.0
T398384,2024-02-14 17:00:00,2163,Al Barsha,Hot Coffee,Beverage,1,12.0,12.0
T240718,2024-06-02 04:00:00,1930,Ras Al Khaimah Mall,Croissant,Food,2,11.0,22.0
T302177,2024-01-03 06:00:00,2742,Dubai Marina Mall,Latte,Beverage,2,18.0,36.0
T866634,2023-10-19 22:00:00,2656,Sharjah City Center,Bagel - Cream Cheese,Food,2,12.0,24.0
T872399,2023-07-10 14:00:00,1939,Dubai Silicon Oasis,Donut - Glazed,Food,2,8.0,16.0
T284019,2023-11-09 20:00:00,1690,Business Bay,Muffin,Food,1,10.0,10.0
T443856,2024-06-16 18:00:00,2251,Mirdif City Center,Cold Brew,Beverage,1,16.0,16.0
T247442,2023-11-04 03:00:00,1177,Mirdif City Center,Hot Coffee,Beverage,2,12.0,24.0
T373453,2023-07-05 15:00:00,1977,Deira City Center,Donut - Chocolate,Food,2,9.0,18.0
T445637,2023-12-30 06:00:00,1785,Ajman Downtown,Latte,Beverage,1,18.0,18.0
T374258,2023-07-08 19:00:00,1618,Fujairah Mall,Muffin,Food,1,10.0,10.0
T800224,2023-08-12 09:00:00,2338,Dubai Hills,Donut - Chocolate,Food,1,9.0,9.0
T525110,2023-10-18 00:00:00,1242,Al Wahda Mall,Bagel - Plain,Food,2,10.0,20.0
T769737,2023-09-19 03:00:00,2405,Dubai Marina Mall,Bagel - Plain,Food,3,10.0,30.0
T329772,2023-11-28 18:00:00,2876,Business Bay,Bagel - Cream Cheese,Food,1,12.0,12.0
T577079,2023-10-13 13:00:00,2960,Al Ain Town Center,Latte,Beverage,1,18.0,18.0
T836038,2024-04-09 21:00:00,2531,Al Barsha,Bagel - Cream Cheese,Food,1,12.0,12.0
T898867,2023-11-27 02:00:00,2124,The Dubai Mall Zabeel,Croissant,Food,3,11.0,33.0
T568449,2024-06-23 17:00:00,1506,Al Barsha,Hot Coffee,Beverage,2,12.0,24.0
T164758,2023-09-15 14:00:00,2081,Dubai Hills,Hot Coffee,Beverage,2,12.0,24.0
T700521,2023-11-16 00:00:00,2697,Ras Al Khaimah Mall,Croissant,Food,1,11.0,11.0
T995993,2024-02-09 23:00:00,2099,Al Ain Town Center,Donut - Glazed,Food,1,8.0,8.0
T851742,2023-11-18 05:00:00,2065,Al Wahda Mall,Hot Coffee,Beverage,1,12.0,12.0
T567122,2024-06-13 09:00:00,2194,The Dubai Mall Zabeel,Hot Coffee,Beverage,1,12.0,12.0
T638179,2023-09-29 01:00:00,2656,Marina Walk,Latte,Beverage,2,18.0,36.0
T685941,2023-08-09 09:00:00,1850,Al Wahda Mall,Muffin,Food,2,10.0,20.0
T366817,2024-03-27 07:00:00,1946,Business Bay,Iced Coffee,Beverage,3,15.0,45.0
T147489,2023-08-19 20:00:00,2672,Dubai Mall,Donut - Chocolate,Food,3,9.0,27.0
T172371,2023-08-11 03:00:00,1867,Dubai Hills,Hot Coffee,Beverage,1,12.0,12.0
T528728,2024-01-12 23:00:00,2912,The Dubai Mall Zabeel,Iced Coffee,Beverage,2,15.0,30.0
T501058,2024-03-12 15:00:00,1368,Al Ain Town Center,Cold Brew,Beverage,2,16.0,32.0
T815894,2023-08-24 18:00:00,1918,Mirdif City Center,Cold Brew,Beverage,2,16.0,32.0
T224395,2024-02-23 09:00:00,2974,Ras Al Khaimah Mall,Donut - Glazed,Food,1,8.0,8.0
T233533,2024-06-26 00:00:00,1365,Ras Al Khaimah Mall,Cold Brew,Beverage,1,16.0,16.0
T412856,2023-07-16 12:00:00,2490,Ajman Downtown,Iced Coffee,Beverage,1,15.0,15.0
T497700,2024-06-28 03:00:00,1948,Ras Al Khaimah Mall,Cold Brew,Beverage,3,16.0,48.0
T462974,2024-05-10 10:00:00,2686,Ajman Downtown,Donut - Chocolate,Food,1,9.0,9.0
